 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Borrowing dependency, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Working Capital to Total Assets, Current Liability to Assets, Working Capital/Equity, Current Liabilities/Equity, Retained Earnings to Total Assets, Total expense/Assets, Current Liability to Equity, Equity to Long-term Liability, Current Liability to Current Assets, Net Income to Total Assets, Net Income to Stockholder's Equity, Liability to Equity,Bankrupt?
0.45015356115634,0.522350632359355,0.501418705498153,0.176941553242594,0.176941553242594,0.176941553242594,0.207147584381204,0.0881035746274733,0.165248173533178,0.0939323396922333,0.906067660307767,0.37485657025653,0.0884508280814891,0.164497398386245,0.746111658041937,0.0483141659893453,0.731647899078194,0.328050087698257,0.929143807960473,0.0138342510624087,0.328050087698257,0.118264150966231,0.0537890749913391,0.785165154729119,0.839306810344288,0.277869759170102,0.0
0.491639448154829,0.553587003924989,0.538572728732801,0.182377480932114,0.182377480932114,0.182377480932114,0.222369291859696,0.104063187036886,0.178278225502749,0.178643770595882,0.821356229404118,0.380447254760302,0.104092367319687,0.177332026242365,0.756086399221729,0.168110444185167,0.732495328648735,0.337321191796685,0.938031636817205,0.0263290639766946,0.337321191796685,0.115388308307225,0.0466329507209337,0.803872639416526,0.840962576490432,0.284832969320508,0.0
0.522449178569687,0.579808111644134,0.570533754483645,0.175213855294762,0.175213855294762,0.175213855294762,0.22983832844852,0.124501262112206,0.18882277622957,0.188439096653264,0.811560903346736,0.38644949595489,0.124497207158793,0.185453585702436,0.736210711855717,0.154269032003253,0.730301626637632,0.337322106546266,0.936802107494015,0.0264611711529811,0.337322106546266,0.122204768697045,0.0539938386984041,0.811810780568254,0.842051452424373,0.286334030304741,0.0
0.486179495929411,0.53494330571304,0.540767707050699,0.146601491719692,0.146601491719692,0.146601491719692,0.211969367495509,0.0936405830144125,0.168110265873315,0.202618133446201,0.797381866553799,0.382053220542942,0.0936456755744459,0.167106553050298,0.702370218345947,0.152111030609232,0.725668902998086,0.338804252786631,0.897770678172188,0.162723775545401,0.338804252786631,0.124361317180197,0.0749909056600556,0.796118414173211,0.84006556493295,0.289052513546625,0.0
0.461024716033735,0.532272132577409,0.51490979174474,0.170789262989339,0.170789262989339,0.170789262989339,0.214332986669188,0.0907092256330918,0.169465993823906,0.109169513559271,0.890830486440729,0.374845386650801,0.090722556060384,0.168471457657794,0.900522701535854,0.109679716229199,0.741745813125015,0.330769133829901,0.933437551390527,0.0156517013270363,0.330769133829901,0.111790104935162,0.0189639827242515,0.795966403196674,0.840041676856263,0.278661077735759,0.0
0.595622288304977,0.620202791103358,0.629637560897264,0.181998230163078,0.181998230163078,0.181998230163078,0.234660111562825,0.118964253725267,0.19409505159298,0.0438975723312271,0.956102427668773,0.36963718146295,0.118911524744736,0.191644672347485,0.810839033780776,0.0485102339316391,0.734851499470783,0.327684167686224,0.948257496840811,0.0223977518757522,0.327684167686224,0.110933233663468,0.0201399895629617,0.840099529313871,0.842451841582432,0.275938665976505,0.0
0.470384634134451,0.532054077627562,0.521441190641897,0.178416417344402,0.178416417344402,0.178416417344402,0.212442091330245,0.0954319680807752,0.169315357384951,0.0918160655440336,0.908183934455966,0.371370640350897,0.0954044327193968,0.168335721287987,0.813188987537198,0.0979110055062663,0.735676286708924,0.32993038466924,0.931654391015232,0.0422850779457815,0.32993038466924,0.110933233663468,0.0280925369537003,0.796141505403412,0.840053315137057,0.277769041865726,0.0
0.512016769853264,0.564653292629743,0.581936934525403,0.185411487084404,0.185411487084404,0.185411487084404,0.225111090101163,0.104226040224737,0.17353317767568,0.159990325603894,0.840009674396106,0.379943992502511,0.104206360838341,0.172596335118015,0.759144704808243,0.11694105813393,0.732690566258321,0.332882364263692,0.942105637799467,0.0249079189918191,0.332882364263692,0.11999977189142,0.0446601477633969,0.80829231330533,0.841282344212946,0.282564276212892,0.0
0.562228830497733,0.607064980375055,0.60238770812142,0.180186254266571,0.180186254266571,0.180186254266571,0.234187387728089,0.112287273023369,0.190555095277548,0.0486743054085921,0.951325694591408,0.370420033863958,0.112251046297653,0.189638790438127,0.859664868646391,0.0398030781677015,0.737331388910693,0.327437702607746,0.945904086124416,0.0302941777026497,0.327437702607746,0.112079532700803,0.0117508613624137,0.838865374683209,0.842429603858507,0.276090318246386,0.0
0.45293228684249,0.531127344090711,0.506611702981958,0.167713117862711,0.167713117862711,0.167713117862711,0.212536636097192,0.0912792117905708,0.169465993823906,0.0222511110439278,0.977748888956072,0.369650601789824,0.0912680964710864,0.168448834929493,0.907731342286363,0.0262592746956395,0.738968098237369,0.326927458109809,0.931854111426697,0.0283229812869346,0.326927458109809,0.110933233663468,0.0061079840420736,0.796054958775604,0.840045571273616,0.275320676853376,0.0
0.541510261785209,0.572775839511557,0.586969323839606,0.154607896843791,0.154607896843791,0.154607896843791,0.224165642431691,0.108378796514942,0.177449725088499,0.183722828551561,0.816277171448439,0.382186305451113,0.10836712426922,0.17650252620466,0.663265040691118,0.129575373747941,0.722466537196316,0.335152879766955,0.913792908275658,0.0229702841399014,0.335152879766955,0.12660633915106,0.195722711164178,0.81385442907557,0.842216502872261,0.285577769224099,0.0
0.448837322673427,0.507904491931967,0.50072273676321,0.191015970671274,0.191015970671274,0.191015970671274,0.206391226245627,0.0855793502157805,0.162084808315131,0.0945067569610303,0.90549324303897,0.36963718146295,0.0855277085674272,0.161066284593922,0.786203170443445,0.0144809517106084,0.734085213463576,0.326742387021162,0.926791144043787,0.0102822128555288,0.326742387021162,0.110933233663468,0.0129315828826012,0.782097200288727,0.839095416193183,0.277897889163106,0.0
0.487398235265441,0.542302660270388,0.535253493227689,0.174750326577051,0.174750326577051,0.174750326577051,0.214805710503924,0.0964090872078821,0.170671085335543,0.103183480968649,0.896816519031351,0.375310624649114,0.0964303743872848,0.169662921348315,0.756317060092508,0.0785752958088925,0.732283622213861,0.32936651059497,0.931956399447215,0.0129508650587449,0.32936651059497,0.115494969195743,0.0446533338210784,0.797715748933246,0.840166269235292,0.278335288491621,0.0
0.423633793204309,0.46772786742259,0.464746506772311,0.168134507606085,0.168134507606085,0.168134507606085,0.196747660017018,0.0994218711831284,0.15794230624388,0.0760347068960305,0.92396529310397,0.372361507818459,0.0994349178432426,0.156918784405399,0.768974626409618,0.0539312841049017,0.732943714077566,0.328097661960215,0.917623662288659,0.0467447282211293,0.328097661960215,0.114240004578316,0.0349414908780989,0.754417854310883,0.837443077448329,0.277079284820819,0.0
0.445717349973188,0.490351068469254,0.489640773060656,0.147697105052463,0.141334119927521,0.141334119927521,0.185780467051149,0.0956762478625519,0.14822625593131,0.239411071137044,0.760588928862956,0.402817821299401,0.0956731317276532,0.153691275167785,0.692425868078189,0.24806838203707,0.719639262025294,0.359707977209187,0.913268497737059,0.0200415651687357,0.359707977209187,0.110933233663468,0.0656548235417572,0.771852353572197,0.834325006372545,0.302252380120149,0.0
0.501048115828987,0.568251199302224,0.549815300604957,0.209809953225738,0.209809953225738,0.209809953225738,0.230311052283256,0.116114322937872,0.189575958424343,0.138495026755752,0.861504973244248,0.377316963516841,0.116126825931897,0.188605685845713,0.835865506818193,0.0955105735968562,0.738538628909065,0.330915333350568,0.939309839391969,0.0305956907202436,0.330915333350568,0.120009202727886,0.0240734513093368,0.813549354999331,0.841572484825737,0.280610538409019,0.0
0.491346950714181,0.53908634976014,0.547780930456663,0.199190931692723,0.199190931692723,0.199190931692723,0.214427531436135,0.0975490595228402,0.170143857799202,0.0965021011579043,0.903497898842096,0.373606243136062,0.0975621671796375,0.169150139506825,0.763263121376889,0.0585795918424704,0.732697840220479,0.328476499701155,0.932213478063223,0.0144031166381322,0.328476499701155,0.117243866474561,0.038866958916164,0.797105943202878,0.840120067605396,0.277994708437982,0.0
0.510261785209379,0.575556040122111,0.555329514427967,0.180396949138258,0.180396949138258,0.180396949138258,0.226340172071476,0.110333034769156,0.183701137305114,0.0812649272908667,0.918735072709133,0.36963718146295,0.110305014086342,0.182769021944046,0.876289496404235,0.08337147843566,0.739095996936638,0.329217276726879,0.943024103996034,0.0527337520142231,0.329217276726879,0.110933233663468,0.0178493284404504,0.821325431514017,0.841665684043084,0.277297214438214,0.0
0.598254765270804,0.644134321849106,0.631457786819423,0.197210399898866,0.197210399898866,0.197210399898866,0.261416280608868,0.125234101457536,0.217594336069895,0.108141608973002,0.891858391026998,0.371068682996222,0.125246307424235,0.216665409848428,0.7992124374314,0.0868485044201243,0.735089473458977,0.329794710130632,0.950862290539766,0.0274333883177466,0.329794710130632,0.110933233663468,0.0296447197848661,0.854756701777754,0.844340521092477,0.278604485775874,0.0
0.53205284453761,0.587930658525949,0.582097542695005,0.187771269647297,0.187771269647297,0.187771269647297,0.233431029592512,0.113834378307955,0.18603600210891,0.0731021555763824,0.926897844423618,0.371226371836997,0.113814385982054,0.185084081140186,0.827608890209554,0.0782624649522998,0.736156496263934,0.328926888059317,0.944051556082951,0.0374027400306586,0.328926888059317,0.110933233663468,0.022900698663356,0.827666891358567,0.841998048806096,0.276961991764547,0.0
0.47823331545849,0.544156127344091,0.524439209807806,0.173401879398255,0.173401879398255,0.173401879398255,0.214143897135294,0.09681622017751,0.173156586578293,0.168092632342715,0.831907367657284,0.379488819749353,0.0968293517025746,0.172143880551995,0.804661508925135,0.152564654107604,0.737076575686106,0.335469126526892,0.932778078365633,0.0209498442243673,0.335469126526892,0.11456253478794,0.0345506795155198,0.79900639616506,0.840367442913269,0.283470886613729,0.0
0.519914200750743,0.574302224160488,0.565447829112907,0.174918882474401,0.174918882474401,0.174918882474401,0.227569254041789,0.110495887957007,0.181968818257136,0.154094990476766,0.845905009523234,0.378407365075389,0.110467861970134,0.181011990046,0.751447715176324,0.122085000107426,0.731996645477589,0.332889235480105,0.937272479126394,0.023299681205846,0.332889235480105,0.117570296664876,0.0479524709211781,0.813580642578416,0.841741624042108,0.281970063348903,0.0
0.534295324915907,0.585532054077628,0.582365222977675,0.181618979394042,0.181618979394042,0.181618979394042,0.231445589486622,0.114241511277583,0.18686450252316,0.133929921093207,0.866070078906793,0.371111180697991,0.114254075268292,0.185890958449589,0.782045777261157,0.123270317396059,0.734294349299563,0.332119590320692,0.939295869370435,0.0237134337710562,0.332119590320692,0.111632548787575,0.0375555791402167,0.819280017723025,0.842014797698338,0.280261665694622,0.0
0.586798615512114,0.627998255560401,0.621660688473687,0.189288272723442,0.189288272723442,0.189288272723442,0.242696416753333,0.124908395081834,0.199593281614823,0.0504882546784775,0.949511745321522,0.369638299823523,0.124863614897324,0.198612472664203,0.860196826845234,0.0533873303306085,0.737397672420231,0.32788047444823,0.953588967613468,0.0202459948000505,0.32788047444823,0.110934339326534,0.0145238964074041,0.847810680802659,0.842948771003715,0.276149063106167,0.0
0.591819821576561,0.637974269515918,0.631404250762889,0.191184526568623,0.191184526568623,0.191184526568623,0.250827266710788,0.106587411448579,0.205920012050915,0.0789672582156786,0.921032741784321,0.370168402735063,0.106559512759132,0.204969459316794,0.822457320007388,0.0654817223807267,0.735979281287629,0.328540187622594,0.950492837494675,0.0430348916453227,0.328540187622594,0.111534872122722,0.02159331834671,0.852879740125489,0.843648510445403,0.277200497611839,0.0
0.497928143128748,0.559692542520715,0.552385031318593,0.171042096835363,0.171042096835363,0.171042096835363,0.219627493618228,0.103737480661184,0.17436167808993,0.105178825165523,0.894821174834477,0.375350885629738,0.103766671552103,0.173395671517985,0.751896418220595,0.0986200806993472,0.732003773126234,0.330220511985547,0.934836218070677,0.0180685223514894,0.330220511985547,0.112637002815022,0.0476093804794083,0.806279297963281,0.840784046836091,0.27844113846516,0.0
0.554038902159606,0.590710859136502,0.590877455966593,0.143188234798365,0.143188234798365,0.143188234798365,0.222652926160537,0.108053090139239,0.181366272501318,0.192066995193034,0.807933004806966,0.383828058772085,0.108000716530689,0.180363471834703,0.653772735171438,0.130493329315551,0.720612996398744,0.335929863433818,0.880966526824259,0.0300017454212607,0.335929863433818,0.129484748340603,0.28210824057057,0.829418852924587,0.844428374654059,0.286957598741011,0.0
0.436893677180325,0.453717836894897,0.479522458375716,0.121613079937634,0.121613079937634,0.121613079937634,0.188616810059563,0.0728768015633906,0.147322437297582,0.312755086616078,0.687244913383922,0.187124091052444,0.072858143208429,0.146316265741648,0.475181339202542,0.323917382767462,0.961069743895488,0.15381128977072,0.863099066505984,0.0245518716490235,0.15381128977072,0.110933233663468,1.0,0.747290354422151,0.885473368857859,0.133502904798771,0.0
0.519182957149125,0.59092891408635,0.573424701536485,0.204753276305255,0.204753276305255,0.204753276305255,0.235605559232296,0.0986076052438726,0.187241093620547,0.0781509810442301,0.92184901895577,0.373064956618793,0.0985555392707672,0.186049317547696,0.769589345707269,0.0163352601130542,0.732988238462851,0.326765765405723,0.943121739336667,0.0162244858392311,0.326765765405723,0.119450648067473,0.0210924169657822,0.824097973691185,0.841817609497539,0.277165916901546,0.0
0.496075659337981,0.559147405146097,0.542802077198994,0.189414689646454,0.189414689646454,0.189414689646454,0.2205729412877,0.0990147382135005,0.177675679746931,0.019409257187774,0.980590742812226,0.37004650143262,0.0989626589802465,0.176691048940502,0.868402773083746,0.0205348723297474,0.737149850485149,0.326757437631485,0.945032364945331,0.0063433932801575,0.326757437631485,0.110933233663468,0.0063732827264105,0.812578277926637,0.840868754864327,0.275247196002739,0.0
0.479403305221079,0.533634976013955,0.531827185609508,0.170620707091989,0.170620707091989,0.170620707091989,0.211969367495509,0.0997475775588307,0.168486856970701,0.15203918130423,0.847960818695771,0.380204570515989,0.0997117592456886,0.167483598521982,0.732619566162892,0.0550785652004906,0.730398901570679,0.329168406101324,0.93020281299781,0.0147148981242936,0.329168406101324,0.129210022042672,0.0757701742096061,0.792266255122399,0.83969023701498,0.281774602762079,0.0
0.534441573636231,0.598451809856084,0.581294501846994,0.191310943491635,0.191310943491635,0.191310943491635,0.238536447007658,0.10528458594577,0.19326655117873,0.0906369985186081,0.909363001481392,0.369827302760338,0.105297441659746,0.192345976924817,0.756950790744208,0.0709966481285627,0.732298886187309,0.328883789061101,0.944067131676144,0.0263989328165297,0.328883789061101,0.110933233663468,0.0438881482532823,0.83332194061766,0.842542020447965,0.277713409599154,0.0
0.453371033003461,0.541703009158308,0.529632207291611,0.199022375795373,0.199022375795373,0.199022375795373,0.216034792474237,0.0970604999592867,0.159222715974994,0.127490401185114,0.872509598814886,0.376716403889211,0.0970247691631247,0.158208279918558,0.741725960615551,0.0648910009093648,0.731277724509305,0.32918977017953,0.930782728473125,0.0276896245521058,0.32918977017953,0.121307995271024,0.0569639617160609,0.796693045881591,0.840101030221248,0.279799876996579,0.0
0.45015356115634,0.513846489315307,0.506022806360084,0.187012768109224,0.187939825544646,0.187939825544646,0.205540323343103,0.0936405830144125,0.15990057995029,0.127097378843305,0.872902621156695,0.375029916145324,0.0936375331802563,0.159897443631702,0.745967998708378,0.104462369811996,0.731586376423523,0.331011288578961,0.929122452648617,0.0244761539043488,0.331011288578961,0.112713913366292,0.0508423560709174,0.78382182061841,0.8390554150994,0.279772190883143,0.0
0.624189538341539,0.654600959441779,0.641361957278227,0.187307740929586,0.187307740929586,0.187307740929586,0.24742365510069,0.135575278886084,0.206597876026211,0.0439278048190586,0.956072195180942,0.36982842112091,0.135579005650822,0.205693386622427,0.85090479487041,0.0406120334293038,0.736803424256488,0.327438994530026,0.954012803964248,0.0331100620993673,0.327438994530026,0.110933233663468,0.0127139291072397,0.85951984938747,0.843513349687081,0.275940339747301,0.0
0.620045824599035,0.639882250327082,0.673537127255206,0.202014242973326,0.202014242973326,0.202014242973326,0.267088966625697,0.115544336780392,0.206673194245688,0.0521812739970372,0.947818726002963,0.370048738153766,0.115565000732815,0.206545509388432,0.744472870936941,0.0405432164734016,0.731610142257267,0.327479697607872,0.954171961795237,0.0359135000668218,0.327479697607872,0.110933233663468,0.0579078056736585,0.858828246734674,0.843591005547841,0.276204859147489,0.0
0.503729342368254,0.555440470998692,0.553455752449275,0.181618979394042,0.181618979394042,0.181618979394042,0.221423844190224,0.105040306163993,0.177750997966408,0.117543912688575,0.882456087311425,0.375173066298651,0.10500431546892,0.176743835306538,0.775805609665657,0.0689045440145392,0.733649896233291,0.329198737470962,0.935808321833567,0.0309760838682882,0.329198737470962,0.118543553936929,0.0342407441599252,0.806798415648195,0.840875120760615,0.279153952777953,0.0
0.510359284356262,0.578935891844745,0.563627603190749,0.198221735282963,0.198221735282963,0.198221735282963,0.233809208660301,0.0974676329289146,0.186789184303683,0.0964718686700728,0.903528131329927,0.371598785907762,0.0974318888726041,0.185860794811854,0.78862401830544,0.0969904871429549,0.734255038162768,0.32998155381307,0.948731991299583,0.0216236494362792,0.32998155381307,0.111097705965785,0.0335348362333571,0.821581300269748,0.841805985256483,0.27799362789102,0.0
0.577779944425486,0.627289576973397,0.623587986508914,0.195988369643083,0.195988369643083,0.195988369643083,0.246194573130377,0.113915804901881,0.198538826542141,0.0504882546784775,0.949511745321522,0.370262345023184,0.113521259791229,0.196983636226529,0.818116825511024,0.0354635577783627,0.735293660096998,0.327308491007489,0.949181434408241,0.0195719029074609,0.327308491007489,0.111853341159823,0.015351097065031,0.848571742611354,0.842991209557635,0.276148397425697,0.0
0.525422902549603,0.570976886175316,0.570908506879383,0.186296405545489,0.186296405545489,0.186296405545489,0.228798336012102,0.112042993241593,0.183927091963546,0.0938718747165704,0.90612812528343,0.372537090428399,0.110655137036494,0.182128044642184,0.717359495872473,0.0635257229128209,0.729904890974216,0.328638186429652,0.949498011637557,0.0296347146491791,0.328638186429652,0.114331910783534,0.115552661725684,0.816976627470516,0.841470377402325,0.277867400599437,0.0
0.559498854385024,0.611589620584387,0.601316986990738,0.180691921958619,0.180691921958619,0.180691921958619,0.234565566795878,0.114567217653286,0.190555095277548,0.0546301055113825,0.945369894488618,0.37101723840987,0.114571628641686,0.189570922253224,0.84630894802514,0.0486181790597852,0.73678466822728,0.32775488336835,0.945592546479563,0.0119960135470179,0.32775488336835,0.110933233663468,0.0149668243757779,0.838566021842996,0.842470870057595,0.276286167867681,0.0
0.474625847023839,0.540558220671609,0.52331495262059,0.18275673170115,0.18275673170115,0.18275673170115,0.212063912262456,0.095269114892924,0.171348949310838,0.159022885993288,0.840977114006711,0.375596924955769,0.0952497272297946,0.170334062287912,0.761325904453411,0.0573403438938084,0.73287933687602,0.329447854225008,0.932168044372165,0.0191363351420127,0.329447854225008,0.116936249703622,0.039913566929014,0.798073421480054,0.840252799930177,0.282462549641003,0.0
0.503680592794813,0.558929350196249,0.557685100915467,0.177657915806329,0.177657915806329,0.177657915806329,0.222085657558854,0.105366012539695,0.178579498380658,0.161653112434622,0.838346887565378,0.379480991225343,0.105362580813262,0.176042530729206,0.723979609177158,0.099277079834285,0.729508098880102,0.331940687170118,0.934512700895179,0.0127474687932739,0.331940687170118,0.124496697699328,0.069016126148443,0.805554868593664,0.841018695467439,0.282740310914824,0.0
0.533027836006435,0.569559529001308,0.575298463515177,0.176772997345245,0.176772997345245,0.176772997345245,0.222369291859696,0.104226040224737,0.179106725916999,0.107809051606857,0.892190948393143,0.374250418826035,0.104190076049962,0.177573335344243,0.75727459340192,0.112883690820222,0.732354989282858,0.330869208031596,0.936991025129055,0.0139335008028781,0.330869208031596,0.110933233663468,0.045314105521357,0.812004525496735,0.841212261739402,0.278585266983636,0.0
0.498513138010042,0.564162668992586,0.545853632421436,0.181703257342716,0.181703257342716,0.181703257342716,0.226718351139264,0.107401677387835,0.182872636890864,0.129727605284639,0.870272394715361,0.370475951892602,0.107365609783901,0.181947062815776,0.778758834473926,0.130706490087728,0.73399298378483,0.332319604216811,0.938477426407366,0.0092035858972531,0.332319604216811,0.110933233663468,0.0389064652999208,0.814519097939106,0.841572591983482,0.279956624979829,0.0
0.617510846780091,0.660488443087658,0.644252904331067,0.193460031182841,0.193460031182841,0.193460031182841,0.256216318426775,0.144532204217898,0.214807561949236,0.0730416906007195,0.926958309399281,0.36963718146295,0.144543781653557,0.213912977905135,0.793882160832201,0.0708975767617138,0.73430004375519,0.328667510799539,0.953715712661743,0.0546637482382035,0.328667510799539,0.110933233663468,0.0286447958446639,0.862544211475211,0.844149563095006,0.276959333976277,0.0
0.506849315068493,0.550316179677279,0.554901225975695,0.175803800935485,0.175803800935485,0.175803800935485,0.218965680249598,0.107238824199984,0.175792724259999,0.112102064878919,0.887897935121081,0.373806429678606,0.10719461950592,0.174828444310384,0.805677605910993,0.103938585335746,0.735587566602027,0.330598201226411,0.936221400366474,0.0309388623865265,0.330598201226411,0.112962304513941,0.0302658053706518,0.803627830991053,0.840613854771723,0.278828905321529,0.0
0.52888412226393,0.581334496293066,0.572032764066599,0.187139185032236,0.187139185032236,0.187139185032236,0.231729223787463,0.106343131666802,0.188370866912706,0.0904253711037881,0.909574628896212,0.371951069488216,0.106339668116013,0.187421763064626,0.766885718918915,0.0713132877690173,0.732890782387263,0.328893241747989,0.946914113273581,0.0249244708354033,0.328893241747989,0.112146788589233,0.0384478259630284,0.823434088971078,0.841878393827849,0.277704215892897,0.0
0.537902793350558,0.579917139119058,0.587718828631083,0.191479499388985,0.191479499388985,0.191479499388985,0.232296492389146,0.115707189968244,0.188747458010093,0.107718354143362,0.892281645856638,0.374538955853835,0.115703421434038,0.18665259030239,0.788870866881583,0.0706572890738159,0.734409767413148,0.329114512831951,0.939979252392034,0.0172223365509945,0.329114512831951,0.117197153111043,0.0300273452426531,0.820253462281048,0.84181360449704,0.27858091438728,0.0
0.50987178862185,0.572666812036633,0.556507307671717,0.179217057856812,0.179217057856812,0.179217057856812,0.226718351139264,0.105528865727547,0.182571364012955,0.0993439550140581,0.900656044985942,0.37123531872158,0.105093881805006,0.181615262800694,0.750540633208409,0.0768682348173688,0.731916606804756,0.329236565361997,0.938993498407116,0.0493499404277252,0.329236565361997,0.110995663215857,0.0483303522861182,0.818806359536209,0.841637490824243,0.278136379111735,0.0
0.49563691317701,0.552605756650676,0.543658654103539,0.197884623488264,0.197884623488264,0.197884623488264,0.250638177176893,0.129631137529517,0.202304737516005,0.22765063337062,0.77234936662938,0.403900394333938,0.129651342680802,0.201372445516929,0.797025315737584,0.232137281022227,0.740110038189127,0.352298224170863,0.937804404423219,0.0086519259982385,0.352298224170863,0.110933233663468,0.0394647898962778,0.809728477441523,0.842762572065607,0.296525690721511,0.0
0.559596353531907,0.602594853903184,0.602012955725681,0.194049976823564,0.194049976823564,0.194049976823564,0.24080552141439,0.120674212197704,0.196731189274686,0.0716207636726426,0.928379236327357,0.369707638179041,0.120694709072256,0.195814795264309,0.833051339811274,0.0600047817988702,0.736425856848531,0.328271677943257,0.954568521347614,0.0250727924928569,0.328271677943257,0.110933233663468,0.0189356597702541,0.836997551120711,0.842557185260886,0.276903088281871,0.0
0.584312387266611,0.602703881378107,0.620536431286471,0.181534701445367,0.181534701445367,0.181534701445367,0.233620119126406,0.126862633336048,0.191534232130752,0.0548719654140339,0.945128034585966,0.370208663715686,0.126874786262153,0.190566322298469,0.750718113431312,0.0520939324601643,0.731924666981976,0.32786947587654,0.947134457784237,0.123883143755029,0.32786947587654,0.111870666682012,0.0481191024468987,0.835383645564971,0.842291757099942,0.276294893072604,0.0
0.506849315068493,0.569177932839075,0.555436586541035,0.192111584004045,0.192111584004045,0.192111584004045,0.230027417982415,0.101538962625193,0.184153046621978,0.136257822656226,0.863742177343774,0.375213327279275,0.101511228361587,0.1832063946912,0.759462996992516,0.0940869568203449,0.732600555175052,0.330779960603415,0.939701532287206,0.0156727855108902,0.330779960603415,0.112805101383897,0.043692286500989,0.813907538776903,0.841581999827786,0.280436787936291,0.0
0.448691073953103,0.547481465329263,0.499223727180256,0.16965151068223,0.16965151068223,0.16965151068223,0.200434905927957,0.0911163586027196,0.172855313700384,0.186625147383378,0.813374852616622,0.382075587754399,0.091137818164053,0.171849785084081,0.756116012223516,0.143755960977912,0.732540460961933,0.336393064810808,0.932141386390048,0.0180694876258363,0.336393064810808,0.121455962361589,0.0463383324072522,0.800029237274648,0.840549478106286,0.286034029294256,0.0
0.483205771949495,0.54175752289577,0.53434338026661,0.167376006068012,0.167376006068012,0.167376006068012,0.215845702940342,0.0967347935835844,0.171198312871884,0.0456510566254497,0.95434894337455,0.370354050590159,0.0967153581839204,0.17022848955584,0.774178967339578,0.0321163647497984,0.733074554351133,0.327181821947555,0.930897067612106,0.0475450793523743,0.327181821947555,0.11265376213047,0.0265105981920801,0.801501480016589,0.840345684789715,0.275993919366822,0.0
0.495978160191098,0.551951591801134,0.542855613255528,0.173191184526569,0.173191184526569,0.173191184526569,0.219722038385175,0.104144613630812,0.175039542065226,0.14759500559301,0.85240499440699,0.377285649420801,0.104141221684824,0.174051730638715,0.772103195497865,0.147410032633206,0.733692467495676,0.333927693281202,0.936139708558121,0.0519415449742156,0.333927693281202,0.110933233663468,0.0415260800752235,0.803606061721609,0.840747266296368,0.281367867299175,0.0
0.582849900063374,0.621783689489751,0.622196049039028,0.182040369137415,0.182040369137415,0.182040369137415,0.236267372600927,0.115300056998616,0.192136777886571,0.0518487166308915,0.948151283369108,0.369884339149554,0.115247447359422,0.191154513234296,0.904799439391091,0.0546068706988556,0.739670337489913,0.327929138641419,0.947641915237805,0.0871871113086179,0.327929138641419,0.110933233663468,0.011454736008214,0.844453160900518,0.842775571774597,0.276193905127214,0.0
0.558913859503729,0.566997383340602,0.592001713153809,0.183515233239223,0.183515233239223,0.183515233239223,0.228136522643472,0.111391580490188,0.185358138133615,0.153792665598452,0.846207334401548,0.377558529400581,0.111396094907747,0.184428022019456,0.729122066519388,0.0797118819408325,0.730080231209862,0.330554521005291,0.940831014837279,0.105708719839546,0.330554521005291,0.126162520124339,0.0690855591362467,0.811992400422704,0.841585272130406,0.281942041610982,0.0
0.500219373080485,0.525839511556912,0.538519192676267,0.162192912224516,0.162192912224516,0.162192912224516,0.203554883237213,0.0997475775588307,0.162837990509904,0.188590259092421,0.811409740907579,0.382716408362653,0.0997280440340678,0.161858080084458,0.70353324409524,0.17106644981405,0.726602955699488,0.33854764501842,0.927120618651466,0.02283053968977,0.33854764501842,0.116689131035502,0.0699262663322646,0.782949485717962,0.838391025687852,0.286354869232933,0.0
0.501925608150929,0.559801569995639,0.553241608223138,0.175424550166449,0.175424550166449,0.175424550166449,0.222936560461378,0.107075971012133,0.17797695262484,0.110197418145539,0.889802581854461,0.375079124010531,0.107048056410507,0.17701530804615,0.761040056919395,0.063910339882011,0.732608729771156,0.32886949806923,0.937882581299929,0.0149450951642993,0.32886949806923,0.11894234404736,0.0408129445967806,0.810918410290676,0.841146860628871,0.278718746023245,0.0
0.542290254960269,0.5722852158744,0.578938915359495,0.234124141418398,0.234124141418398,0.234124141418398,0.246856386499007,0.131503949189805,0.200647736687505,0.101309066723101,0.898690933276899,0.37353131297768,0.131524093344407,0.199698363622653,0.735157083183124,0.10766914748981,0.730948804900333,0.330504271318837,0.946234434985056,0.0436958318200183,0.330504271318837,0.110933233663468,0.0575681396599618,0.818763744159643,0.841650563172335,0.278237719816983,0.0
0.72388241602886,0.760248582642826,0.744365330049789,0.181998230163078,0.181998230163078,0.181998230163078,0.297059657747944,0.188176858562006,0.682609023122693,0.158750793602806,0.841249206397194,0.369793751943152,0.188130017750419,0.25095392504336,0.709857588200001,0.161889169326562,0.72830267614208,0.335372761090484,0.94389545914465,0.262269161170311,0.335372761090484,0.110995077012414,0.0673564064882234,0.891718350084349,0.849589893689724,0.28243599161841,0.0
